sheet,obj_code,obj_code_name,txn_date,doc_type,doc_number,origin,post_date,ref_doc_number,org_doc_number,entry_description,doc_description,vendor,budget_amount,actuals_amount,encumbrance_amount
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),,LLPR,20250808100001,UE,2025-08-06,,01,NORMAL PAYROLL ACTIVITY,,,0.0,2894.76,0.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),,,,,,,02,NORMAL PAYROLL ACTIVITY,,,0.0,321.64,0.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),2025-08-20,LLPE,20250820200000,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-161.0
1101935 FY26,1212,Supp Com Regular App/Fac (ere 4),,LLPR,20250822100001,UE,2025-08-20,,02,NORMAL PAYROLL ACTIVITY,,,0.0,2251.48,0.0
1101935 FY26,1213,Supp Comp Grad (ere 8),2025-07-07,LLPE,20250706200001,UE,2025-07-07,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,133.0
1101935 FY26,1213,Supp Comp Grad (ere 8),2025-07-16,LLPE,20250716200001,MF,2025-07-16,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-15.0
1101935 FY26,1213,Supp Comp Grad (ere 8),,LLPR,20250711100002,UE,2025-07-16,,01,NORMAL PAYROLL ACTIVITY,,,0.0,431.44,0.0
1101935 FY26,1213,Supp Comp Grad (ere 8),2025-07-23,LLPE,20250723200001,MF,2025-07-23,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-40.0
1101935 FY26,1213,Supp Comp Grad (ere 8),,LLPR,20250725100001,UE,2025-07-23,,01,NORMAL PAYROLL ACTIVITY,,,0.0,1176.66,0.0
1101935 FY26,1213,Supp Comp Grad (ere 8),2025-08-06,LLPE,20250806200001,MF,2025-08-06,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-39.0
1101935 FY26,1213,Supp Comp Grad (ere 8),,LLPR,20250808100001,UE,2025-08-06,,01,NORMAL PAYROLL ACTIVITY,,,0.0,1058.99,0.0
1101935 FY26,1213,Supp Comp Grad (ere 8),,,,,,,02,NORMAL PAYROLL ACTIVITY,,,0.0,117.67,0.0
1101935 FY26,1213,Supp Comp Grad (ere 8),2025-08-20,LLPE,20250820200000,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-39.0
1101935 FY26,1213,Supp Comp Grad (ere 8),,LLPR,20250822100001,UE,2025-08-20,,02,NORMAL PAYROLL ACTIVITY,,,0.0,1176.66,0.0
1101935 FY26,2119,Graduate Assistants ERE,2025-07-07,LLPE,20250706200001,UE,2025-07-07,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,2129.79
1101935 FY26,2119,Graduate Assistants ERE,2025-07-16,LLPE,20250716200001,MF,2025-07-16,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-34.32
1101935 FY26,2119,Graduate Assistants ERE,,LLPR,20250711100002,UE,2025-07-16,,01,NORMAL PAYROLL ACTIVITY,,,0.0,88.47,0.0
1101935 FY26,2119,Graduate Assistants ERE,2025-07-23,LLPE,20250723200001,MF,2025-07-23,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-86.19
1101935 FY26,2119,Graduate Assistants ERE,,LLPR,20250725100001,UE,2025-07-23,,01,NORMAL PAYROLL ACTIVITY,,,0.0,233.9,0.0
1101935 FY26,2119,Graduate Assistants ERE,2025-08-06,LLPE,20250806200001,MF,2025-08-06,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-85.93
1101935 FY26,2119,Graduate Assistants ERE,,LLPR,20250808100001,UE,2025-08-06,,01,NORMAL PAYROLL ACTIVITY,,,0.0,210.52,0.0
1101935 FY26,2119,Graduate Assistants ERE,,,,,,,02,NORMAL PAYROLL ACTIVITY,,,0.0,23.39,0.0
1101935 FY26,2119,Graduate Assistants ERE,2025-08-20,LLPE,20250820200000,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-5.07
1101935 FY26,2119,Graduate Assistants ERE,,,20250820200001,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-80.99
1101935 FY26,2119,Graduate Assistants ERE,,LLPR,20250822100001,UE,2025-08-20,,02,NORMAL PAYROLL ACTIVITY,,,0.0,233.9,0.0
1101935 FY26,2121,Employee Full-Benefit ERE,2025-07-07,LLPE,20250706200001,UE,2025-07-07,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,175.04
1101935 FY26,2121,Employee Full-Benefit ERE,2025-07-16,LLPE,20250716200001,MF,2025-07-16,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-20.8
1101935 FY26,2121,Employee Full-Benefit ERE,,LLPR,20250711100002,UE,2025-07-16,,01,NORMAL PAYROLL ACTIVITY,,,0.0,617.55,0.0
1101935 FY26,2121,Employee Full-Benefit ERE,2025-07-23,LLPE,20250723200001,MF,2025-07-23,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-51.2
1101935 FY26,2121,Employee Full-Benefit ERE,,LLPR,20250725100001,UE,2025-07-23,,01,NORMAL PAYROLL ACTIVITY,,,0.0,1029.24,0.0
1101935 FY26,2121,Employee Full-Benefit ERE,2025-08-06,LLPE,20250806200001,MF,2025-08-06,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-51.52
1101935 FY26,2121,Employee Full-Benefit ERE,,LLPR,20250808100001,UE,2025-08-06,,01,NORMAL PAYROLL ACTIVITY,,,0.0,926.32,0.0
1101935 FY26,2121,Employee Full-Benefit ERE,,,,,,,02,NORMAL PAYROLL ACTIVITY,,,0.0,102.92,0.0
1101935 FY26,2121,Employee Full-Benefit ERE,2025-08-20,LLPE,20250820200000,MF,2025-08-20,,,PAYROLL ENCUMBRANCES,,,0.0,0.0,-51.52
1101935 FY26,2121,Employee Full-Benefit ERE,,LLPR,20250822100001,UE,2025-08-20,,02,NORMAL PAYROLL ACTIVITY,,,0.0,720.47,0.0
1101935 FY26,3870,Express Shipping,2025-08-20,PCDO,31803922,01,2025-08-20,,,Shipping Nikon Microscope Stage for repa,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 260148 / THE UPS STORE 5220 / $868.34",,0.0,868.34,0.0
1101935 FY26,4620,Software Licenses/Royalties,2025-07-30,PCDO,31683487,01,2025-07-30,,,Paperpile Software July 2025-July 2026,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 254126 / PAPERPILE.COM / $179.40",,0.0,179.4,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-07-11,PO,31549297,01,2025-07-11,813479,,VWR INTL LLC,PO: 813479 Contract Manager: 99 Vendor: VWR INTL LLC Amount: 89.97,VWR INTL LLC,0.0,0.0,89.97
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-07-24,PRNC,31665015,01,2025-07-24,813479,31609346,VWR INTL LLC,PO: 813479 Vendor: VWR INTL LLC Account: UA 1101935 Amount: 97.26 Pay Date: 08/12/2025,VWR INTL LLC,0.0,97.26,-89.97
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-07-25,PRNC,31681612,01,2025-07-25,811823,,STORES STOCKROOM,PO: 811823 Vendor: STORES STOCKROOM Account: UA 1101935 Amount: 22.26 Pay Date: 07/31/2025,STORES STOCKROOM,0.0,22.26,-22.26
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-07-30,PCDO,31671382,01,2025-07-30,,,Pololu-Research supplies for lab,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 253493 / POLOLU CORPORATION / $179.19",,0.0,179.19,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-07-31,PO,770300,01,2025-07-15,770300,,VWR INTL LLC,"Procurement Card - 3480 / HALL, ANDREW / 1599607 / PAPA JOHNS #1679 / $117.00",,0.0,0.0,166.88
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,788137,01,2025-07-15,788137,,VWR INTL LLC,PO: 9629 Vendor: FEDEX KINKOS Amount: 256.48,FEDEX KINKOS,0.0,0.0,91.78
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,811823,01,2025-07-15,811823,,STORES STOCKROOM,Edit VendorDetail - Add DBA,,0.0,0.0,22.26
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-08-05,PCDO,31683486,01,2025-08-05,,,3D Printing Filament and LEDs,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 254164 / AMAZON MKTPL TI8IY4753 / $233.85",,0.0,233.85,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31683488,01,2025-08-05,,,Fans - Culture Cell Experiments,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 254024 / AMAZON MKTPL VZ4EB8EZ3 / $10.34",,0.0,10.34,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31685355,01,2025-08-05,,,Cell Culture Experiment-Research Supply,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 255087 / AMAZON MKTPL LE73N8XP3 / $410.90",,0.0,410.9,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,2025-08-20,PCDO,31839338,01,2025-08-20,,,"Components, motors for BME McGhee Lab","Procurement Card - 5745 / MCGHEE, ALEXANDER / 261891 / AMAZON MKTPL LL0ZG3BQ3 / $44.56",,0.0,44.56,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31839339,01,2025-08-20,,,"Components, motors for BME McGhee Lab","Procurement Card - 5745 / MCGHEE, ALEXANDER / 261491 / AMAZON MKTPL 8K9449TH3 / $69.75",,0.0,69.75,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31839340,01,2025-08-20,,,6x Micro Stepper Motors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 261447 / AMAZON MKTPL IH18O2263 / $110.02",,0.0,97.2,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,,,,,,GT2 Timing Belt,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 261447 / AMAZON MKTPL IH18O2263 / $110.02",,0.0,12.82,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31852037,01,2025-08-20,,,"Stepper motor, Linear Screw Nut Slider","Procurement Card - 3230 / MCGHEE, ALEXANDER / 262552 / AMAZON MKTPL 3U6WX6II3 / $38.68",,0.0,38.68,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31865411,01,2025-08-20,,,"Components, motors for BME McGhee Lab","Procurement Card - 3230 / MCGHEE, ALEXANDER / 262743 / AMAZON MKTPL JP0QJ5ZC3 / $128.63",,0.0,128.63,0.0
1101935 FY26,5290,Research Supplies/Medical - Laboratory,,,31905311,01,2025-08-20,,,Stepper motors for McGheeLab BME,"Procurement Card - 3230 / MCGHEE, ALEXANDER / 265472 / AMAZON MKTPL 5504I62G3 / $205.84",,0.0,205.84,0.0
1101935 FY26,6240,TRAVEL-OUT STATE,2025-07-11,DVCA,31467938,01,2025-07-11,,67F9,Mileage,Disbursement Voucher T - Travel Expense - Alexander McGhee-Colorado [E:N],,0.0,799.98,0.0
5406011 FY24,0360,Gifts - U of A Foundation,2024-06-04,DI,28029356,01,2024-06-04,,TR060324,20103408,Distribution Of Income And Expense - Electronic Payment Claim,,0.0,-20000.0,0.0
5406011 FY24,7690,Scientific Equipment,2024-03-29,PO,27375160,01,2024-03-29,749517,,NIKON INSTRUMENTS INC,Purchase Order - Alexander McGhee - Nikon,NIKON INSTRUMENTS INC,0.0,0.0,20000.0
5406011 FY24,7690,Scientific Equipment,2024-06-06,PRNC,28062536,01,2024-06-06,749517,,NIKON INSTRUMENTS INC,PO: 749517 Vendor: NIKON INSTRUMENTS INC Account: UA 1101935 Amount: 540233.87 Pay Date: 06/19/2024,NIKON INSTRUMENTS INC,0.0,20000.18,-20000.0
2176351 FY25,4210,Miscellaneous Research Services,2024-08-20,IB,20240820IL0,AR,2024-08-20,,C-4621745,Alexander McGhee for PI Alexander McGhee,,,0.0,20.58,0.0
2176351 FY25,4210,Miscellaneous Research Services,2024-08-28,IB,20240828IL0,CC,2024-08-28,,M-4640808,Alexander McGhee for PI Alexander McGhee,,,0.0,45.5,0.0
2176351 FY25,4210,Miscellaneous Research Services,2024-09-26,IB,20240926IL0,CC,2024-09-26,,E-4699543,Alia Rose Starman for PI Alexander McGhe,,,0.0,521.08,0.0
2176351 FY25,4210,Miscellaneous Research Services,2024-10-22,IB,20241022IL0,AR,2024-10-22,,C-4741506,Alexander McGhee for PI Alexander McGhee,,,0.0,13.72,0.0
2176351 FY25,4210,Miscellaneous Research Services,2024-10-30,IB,20241030IL0,CC,2024-11-01,,E-4763206,Alia Rose Starman for PI Alexander McGhe,,,0.0,26.03,0.0
2176351 FY25,4210,Miscellaneous Research Services,2024-11-26,IB,20241126IL0,CC,2024-11-26,,B-4820552,Alexander McGhee for PI Alexander McGhee,,,0.0,187.0,0.0
2176351 FY25,4210,Miscellaneous Research Services,,,,,,,E-4821580,Alexander McGhee for PI Alexander McGhee,,,0.0,56.43,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-02-20,IB,20250220IL0,AR,2025-02-20,,C-4971584,Alexander McGhee for PI Alexander McGhee,,,0.0,6.86,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-04-25,IB,20250425IL0,AR,2025-04-25,,C-5096661,Alexander McGhee for PI Alexander McGhee,,,0.0,6.86,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-04-28,IB,20250428IL0,CC,2025-04-28,,E-5111826,Alia Rose Starman for PI Alexander McGhe,,,0.0,43.3,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-05-29,IB,20250529IL0,CC,2025-05-29,,E-5177166,Alia Rose Starman for PI Alexander McGhe,,,0.0,55.9,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-06-18,IB,20250618IL0,AR,2025-06-18,,C-5220325,Alexander McGhee for PI Alexander McGhee,,,0.0,6.86,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-06-30,IB,20250630IL0,CC,2025-06-30,,E-5237977,Alia Rose Starman for PI Alexander McGhe,,,0.0,28.26,0.0
2176351 FY25,4210,Miscellaneous Research Services,,,,,,,E-5260022,Alia Rose Starman for PI Alexander McGhe,,,0.0,913.12,0.0
2176351 FY25,4210,Miscellaneous Research Services,2025-07-03,IB,20250703IL0,AR,2025-07-03,,C-5269553,Alexander McGhee for PI Alexander McGhee,,,0.0,6.86,0.0
2176351 FY25,4690,Rentals - Other,2024-08-20,IB,20240820IL0,AR,2024-08-20,,C-4621745,Alexander McGhee for PI Alexander McGhee,,,0.0,8.64,0.0
2176351 FY25,4690,Rentals - Other,2024-09-25,IB,20240925IL0,AR,2024-09-25,,C-4688604,Alexander McGhee for PI Alexander McGhee,,,0.0,33.48,0.0
2176351 FY25,4690,Rentals - Other,2024-10-22,IB,20241022IL0,AR,2024-10-22,,C-4741506,Alexander McGhee for PI Alexander McGhee,,,0.0,37.08,0.0
2176351 FY25,4690,Rentals - Other,2024-11-18,IB,20241118IL0,AR,2024-11-18,,C-4800990,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY25,4690,Rentals - Other,2025-01-02,IB,20250102IL0,AR,2025-01-02,,C-4857749,Alexander McGhee for PI Alexander McGhee,,,0.0,37.8,0.0
2176351 FY25,4690,Rentals - Other,2025-01-23,IB,20250123IL0,AR,2025-01-23,,C-4911040,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY25,4690,Rentals - Other,2025-02-20,IB,20250220IL0,AR,2025-02-20,,C-4971584,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY25,4690,Rentals - Other,2025-03-27,IB,20250327IL0,AR,2025-03-27,,C-5032274,Alexander McGhee for PI Alexander McGhee,,,0.0,35.28,0.0
2176351 FY25,4690,Rentals - Other,2025-04-25,IB,20250425IL0,AR,2025-04-25,,C-5096661,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY25,4690,Rentals - Other,2025-05-19,IB,20250519IL0,AR,2025-05-19,,C-5152019,Alexander McGhee for PI Alexander McGhee,,,0.0,37.8,0.0
2176351 FY25,4690,Rentals - Other,2025-06-18,IB,20250618IL0,AR,2025-06-18,,C-5220325,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY25,4690,Rentals - Other,2025-07-03,IB,20250703IL0,AR,2025-07-03,,C-5269553,Alexander McGhee for PI Alexander McGhee,,,0.0,37.8,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2024-08-20,IB,20240820IL0,AR,2024-08-20,,C-4621745,Alexander McGhee for PI Alexander McGhee,,,0.0,116.14,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2024-10-22,IB,20241022IL0,AR,2024-10-22,,C-4741506,Alexander McGhee for PI Alexander McGhee,,,0.0,506.48,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2025-02-20,IB,20250220IL0,AR,2025-02-20,,C-4971584,Alexander McGhee for PI Alexander McGhee,,,0.0,11.56,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2025-04-25,IB,20250425IL0,AR,2025-04-25,,C-5096661,Alexander McGhee for PI Alexander McGhee,,,0.0,11.56,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2025-06-18,IB,20250618IL0,AR,2025-06-18,,C-5220325,Alexander McGhee for PI Alexander McGhee,,,0.0,24.35,0.0
2176351 FY25,5290,Research Supplies/Medical - Laboratory,2025-07-03,IB,20250703IL0,AR,2025-07-03,,C-5269553,Alexander McGhee for PI Alexander McGhee,,,0.0,253.24,0.0
2176351 FY26,4210,Miscellaneous Research Services,2025-08-19,IB,20250819IL0,AR,2025-08-19,,C-5346987,Alexander McGhee for PI Alexander McGhee,,,0.0,6.86,0.0
2176351 FY26,4210,Miscellaneous Research Services,,,,,,,,Alia Rose Starman for PI Alexander McGhe,,,0.0,6.86,0.0
2176351 FY26,4690,Rentals - Other,2025-08-19,IB,20250819IL0,AR,2025-08-19,,C-5346987,Alexander McGhee for PI Alexander McGhee,,,0.0,39.06,0.0
2176351 FY26,5290,Research Supplies/Medical - Laboratory,2025-08-19,IB,20250819IL0,AR,2025-08-19,,C-5346987,Alexander McGhee for PI Alexander McGhee,,,0.0,253.24,0.0
2176351 FY26,5290,Research Supplies/Medical - Laboratory,,,,,,,,Alia Rose Starman for PI Alexander McGhe,,,0.0,24.35,0.0
2176300 BMEAM FY24,5490,Operating Supplies - Other,2024-06-26,PCDO,28155297,01,2024-06-26,,,Wall mount for gas cylinders,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 50424 / MCMASTER-CARR / $217.60",,0.0,181.09,0.0
2176300 BMEAM FY24,5560,Freight In/Out - (Noncapital related),2024-06-26,PCDO,28155297,01,2024-06-26,,,shipping cost,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 50424 / MCMASTER-CARR / $217.60",,0.0,36.51,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,2025-04-25,GEC,30783481,01,2025-04-25,,1664396,FM-20240926FM1: S5914/John Gaff/need ...,General Error Correction - BME IDC - Main Account Clean Up,,0.0,29.38,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,,,,,,,,FM-20241016FM1: S5914/John Gaff/need ...,General Error Correction - BME IDC - Main Account Clean Up,,0.0,62.5,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,,,,,,,,FM-20241219FM1: S5914/John Gaff/need ...,General Error Correction - BME IDC - Main Account Clean Up,,0.0,250.0,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,2025-07-11,YEGE,31553281,01,2025-07-11,,1664396,01-30783481: FM-20240926FM1: S5914/Jo...,Year End General Error Correction - Moving expenses to correct account,,0.0,-29.38,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,,,,,,,,01-30783481: FM-20241016FM1: S5914/Jo...,Year End General Error Correction - Moving expenses to correct account,,0.0,-62.5,0.0
2176300 BMEAM FY25,3510,R/M Services-Buildings,,,,,,,,01-30783481: FM-20241219FM1: S5914/Jo...,Year End General Error Correction - Moving expenses to correct account,,0.0,-250.0,0.0
2176300 BMEAM FY25,3870,Express Shipping,2024-08-27,PCDO,28659256,01,2024-08-27,,,Delivery,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 76752 / UPS E8K138BGNLD / $95.32",,0.0,95.32,0.0
2176300 BMEAM FY25,3870,Express Shipping,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28659256: Delivery,Year End General Error Correction - Moving expenses to correct account,,0.0,-95.32,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,2024-09-19,PCDO,28849510,01,2024-09-19,,,Aid for LaTex code,Procurement Card - Auto Approve 09/19/2024 12:18 AM / 88921 / OVERLEAF SHARELATEX / $200.99,,0.0,199.0,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,,,,,,,,Use Tax 5.600% on 199.00,Procurement Card - Auto Approve 09/19/2024 12:18 AM / 88921 / OVERLEAF SHARELATEX / $200.99,,0.0,11.14,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,2024-09-25,PCDO,28915583,01,2024-09-25,,,Coding development,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 91406 / GITHUB, INC. / $100.00",,0.0,100.0,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28849510: Aid for LaTex code,Year End General Error Correction - Moving expenses to correct account,,0.0,-199.0,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,,,,,,,,01-28849510: Use Tax 5.600% on 199.00,Year End General Error Correction - Moving expenses to correct account,,0.0,-11.14,0.0
2176300 BMEAM FY25,4620,Software Licenses/Royalties,,,,,,,,01-28915583: Coding development,Year End General Error Correction - Moving expenses to correct account,,0.0,-100.0,0.0
2176300 BMEAM FY25,5150,Data Processing Supplies,2025-04-15,PCDO,30637468,01,2025-04-15,,,WIFI Adapter,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 195965 / Amazon.com 9V87N4HZ3 / $102.69",,0.0,102.69,0.0
2176300 BMEAM FY25,5150,Data Processing Supplies,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-30637468: WIFI Adapter,Year End General Error Correction - Moving expenses to correct account,,0.0,-102.69,0.0
2176300 BMEAM FY25,5230,Office Supplies,2025-01-24,PCDO,29862492,01,2025-01-24,,,White Board,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 147931 / Amazon.com ZD5950EW0 / $163.04",,0.0,163.04,0.0
2176300 BMEAM FY25,5230,Office Supplies,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-29862492: White Board,Year End General Error Correction - Moving expenses to correct account,,0.0,-163.04,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2024-09-22,PCDO,28885555,01,2024-09-23,,,various sized bolts,Procurement Card - Auto Approve 09/22/2024 12:47 AM / 89722 / AMAZON MKTPL ZT3TK73C1 / $19.50,,0.0,19.5,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2024-09-25,PCDO,28915581,01,2024-09-25,,,Use Tax 5.600% on 510.61,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 92241 / SOUTHERN LABWARE INC / $510.61",,0.0,28.59,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,Vactrap XL,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 92241 / SOUTHERN LABWARE INC / $510.61",,0.0,510.61,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,28915582,01,2024-09-25,,,plastic bins and bottles,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 91805 / AMAZON MKTPL ZT0SA1X71 / $38.46",,0.0,38.46,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2024-11-12,PCDO,29395323,01,2024-11-12,,,Multiple sensors,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 121215 / DKC DIGI KEY CORP / $286.74",,0.0,281.75,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-02-12,PCDO,30015941,01,2025-02-12,,,Lab supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 156750 / AMAZON MKTPL ZC8BE0IB2 / $65.16",,0.0,65.16,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,30015942,01,2025-02-12,,,Lab supplies,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 157524 / STEMCULTURES / $797.20",,0.0,797.2,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,Use Tax 5.600% on 797.20,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 157524 / STEMCULTURES / $797.20",,0.0,44.64,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-04-15,GEC,30721084,01,2025-04-15,,,01-30015942: Lab supplies,General Error Correction - Pcard 5745 Alex McGhee,,0.0,-797.2,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-30015942: Use Tax 5.600% on 797.20,General Error Correction - Pcard 5745 Alex McGhee,,0.0,-44.64,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-04-22,PCDO,30637466,01,2025-04-22,,,Auto Approve 04/22/2025 12:18 AM,Procurement Card - Auto Approve 04/22/2025 12:18 AM / 196363 / BANGS LABORATORIES / $2404.13,,0.0,2404.13,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,Use Tax 5.600% on 2404.13,Procurement Card - Auto Approve 04/22/2025 12:18 AM / 196363 / BANGS LABORATORIES / $2404.13,,0.0,134.63,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-05-27,GEC,31099851,01,2025-05-27,,,01-30637466: Auto Approve 04/22/2025 ...,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,-2404.13,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-06-11,GEC,31240228,01,2025-06-11,,,01-30015941: Lab supplies,"General Error Correction - MCGHEE, ALEXANDER 5745",,0.0,-65.16,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,2025-07-11,YEGE,31553281,01,2025-07-11,,,01-28885555: various sized bolts,Year End General Error Correction - Moving expenses to correct account,,0.0,-19.5,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915581: Use Tax 5.600% on 510.61,Year End General Error Correction - Moving expenses to correct account,,0.0,-28.59,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915581: Vactrap XL,Year End General Error Correction - Moving expenses to correct account,,0.0,-510.61,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-28915582: plastic bins and bottles,Year End General Error Correction - Moving expenses to correct account,,0.0,-38.46,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-29395323: Multiple sensors,Year End General Error Correction - Moving expenses to correct account,,0.0,-281.75,0.0
2176300 BMEAM FY25,5290,Research Supplies/Medical - Laboratory,,,,,,,,01-30637466: Use Tax 5.600% on 2404.13,Year End General Error Correction - Moving expenses to correct account,,0.0,-134.63,0.0
2176300 BMEAM FY25,5490,Operating Supplies - Other,2024-09-25,PCDO,28915580,01,2024-09-25,,,Eye protection and tape,"Procurement Card - 5745 / MCGHEE, ALEXANDER / 92195 / AMAZON MKTPL ZT24R49G2 / $67.55",,0.0,67.55,0.0
